rounds,input_bit_index,output_bit_index,seed,rng_seed,samples,flip_count,flip_rate,baseline_delta
13,231,255,9,20269743,500,190,0.380000,-0.120000
13,231,255,10,20270743,500,178,0.356000,-0.144000
13,231,255,11,20271743,500,187,0.374000,-0.126000
13,231,255,12,20272743,500,183,0.366000,-0.134000
13,231,255,13,20273743,500,187,0.374000,-0.126000
13,231,255,14,20274743,500,216,0.432000,-0.068000
13,231,255,15,20275743,500,192,0.384000,-0.116000
13,231,255,16,20276743,500,168,0.336000,-0.164000
13,231,255,17,20277743,500,208,0.416000,-0.084000
13,231,255,18,20278743,500,225,0.450000,-0.050000
13,231,255,19,20279743,500,185,0.370000,-0.130000
13,231,255,20,20280743,500,176,0.352000,-0.148000
13,232,255,1,20261744,500,127,0.254000,-0.246000
13,232,255,2,20262744,500,127,0.254000,-0.246000
13,232,255,3,20263744,500,130,0.260000,-0.240000
13,232,255,4,20264744,500,134,0.268000,-0.232000
13,232,255,5,20265744,500,157,0.314000,-0.186000
13,232,255,6,20266744,500,150,0.300000,-0.200000
13,232,255,7,20267744,500,129,0.258000,-0.242000
13,232,255,8,20268744,500,134,0.268000,-0.232000
13,232,255,9,20269744,500,133,0.266000,-0.234000
13,232,255,10,20270744,500,138,0.276000,-0.224000
13,232,255,11,20271744,500,127,0.254000,-0.246000
13,232,255,12,20272744,500,142,0.284000,-0.216000
13,232,255,13,20273744,500,130,0.260000,-0.240000
13,232,255,14,20274744,500,132,0.264000,-0.236000
13,232,255,15,20275744,500,153,0.306000,-0.194000
13,232,255,16,20276744,500,138,0.276000,-0.224000
13,232,255,17,20277744,500,130,0.260000,-0.240000
13,232,255,18,20278744,500,129,0.258000,-0.242000
13,232,255,19,20279744,500,133,0.266000,-0.234000
13,232,255,20,20280744,500,128,0.256000,-0.244000
13,233,255,1,20261745,500,414,0.828000,0.328000
13,233,255,2,20262745,500,405,0.810000,0.310000
13,233,255,3,20263745,500,411,0.822000,0.322000
13,233,255,4,20264745,500,412,0.824000,0.324000
13,233,255,5,20265745,500,422,0.844000,0.344000
13,233,255,6,20266745,500,418,0.836000,0.336000
13,233,255,7,20267745,500,408,0.816000,0.316000
13,233,255,8,20268745,500,417,0.834000,0.334000
13,233,255,9,20269745,500,411,0.822000,0.322000
13,233,255,10,20270745,500,410,0.820000,0.320000
13,233,255,11,20271745,500,407,0.814000,0.314000
13,233,255,12,20272745,500,417,0.834000,0.334000
13,233,255,13,20273745,500,423,0.846000,0.346000
13,233,255,14,20274745,500,413,0.826000,0.326000
13,233,255,15,20275745,500,424,0.848000,0.348000
13,233,255,16,20276745,500,403,0.806000,0.306000
13,233,255,17,20277745,500,402,0.804000,0.304000
13,233,255,18,20278745,500,421,0.842000,0.342000
13,233,255,19,20279745,500,410,0.820000,0.320000
13,233,255,20,20280745,500,416,0.832000,0.332000
13,234,255,1,20261746,500,247,0.494000,-0.006000
13,234,255,2,20262746,500,254,0.508000,0.008000
13,234,255,3,20263746,500,255,0.510000,0.010000
13,234,255,4,20264746,500,239,0.478000,-0.022000
13,234,255,5,20265746,500,274,0.548000,0.048000
13,234,255,6,20266746,500,252,0.504000,0.004000
13,234,255,7,20267746,500,260,0.520000,0.020000
13,234,255,8,20268746,500,242,0.484000,-0.016000
13,234,255,9,20269746,500,262,0.524000,0.024000
13,234,255,10,20270746,500,254,0.508000,0.008000
13,234,255,11,20271746,500,244,0.488000,-0.012000
13,234,255,12,20272746,500,268,0.536000,0.036000
13,234,255,13,20273746,500,247,0.494000,-0.006000
13,234,255,14,20274746,500,242,0.484000,-0.016000
13,234,255,15,20275746,500,234,0.468000,-0.032000
13,234,255,16,20276746,500,253,0.506000,0.006000
13,234,255,17,20277746,500,240,0.480000,-0.020000
13,234,255,18,20278746,500,257,0.514000,0.014000
13,234,255,19,20279746,500,255,0.510000,0.010000
13,234,255,20,20280746,500,253,0.506000,0.006000
13,235,255,1,20261747,500,194,0.388000,-0.112000
13,235,255,2,20262747,500,164,0.328000,-0.172000
13,235,255,3,20263747,500,189,0.378000,-0.122000
13,235,255,4,20264747,500,173,0.346000,-0.154000
13,235,255,5,20265747,500,179,0.358000,-0.142000
13,235,255,6,20266747,500,197,0.394000,-0.106000
13,235,255,7,20267747,500,196,0.392000,-0.108000
13,235,255,8,20268747,500,198,0.396000,-0.104000
13,235,255,9,20269747,500,190,0.380000,-0.120000
13,235,255,10,20270747,500,197,0.394000,-0.106000
13,235,255,11,20271747,500,199,0.398000,-0.102000
13,235,255,12,20272747,500,195,0.390000,-0.110000
13,235,255,13,20273747,500,195,0.390000,-0.110000
13,235,255,14,20274747,500,191,0.382000,-0.118000
13,235,255,15,20275747,500,192,0.384000,-0.116000
13,235,255,16,20276747,500,170,0.340000,-0.160000
13,235,255,17,20277747,500,216,0.432000,-0.068000
13,235,255,18,20278747,500,187,0.374000,-0.126000
13,235,255,19,20279747,500,186,0.372000,-0.128000
13,235,255,20,20280747,500,176,0.352000,-0.148000
13,236,255,1,20261748,500,127,0.254000,-0.246000
13,236,255,2,20262748,500,142,0.284000,-0.216000
13,236,255,3,20263748,500,137,0.274000,-0.226000
13,236,255,4,20264748,500,134,0.268000,-0.232000
13,236,255,5,20265748,500,130,0.260000,-0.240000
13,236,255,6,20266748,500,122,0.244000,-0.256000
13,236,255,7,20267748,500,125,0.250000,-0.250000
13,236,255,8,20268748,500,140,0.280000,-0.220000
13,236,255,9,20269748,500,126,0.252000,-0.248000
13,236,255,10,20270748,500,117,0.234000,-0.266000
13,236,255,11,20271748,500,122,0.244000,-0.256000
13,236,255,12,20272748,500,116,0.232000,-0.268000
13,236,255,13,20273748,500,121,0.242000,-0.258000
13,236,255,14,20274748,500,123,0.246000,-0.254000
13,236,255,15,20275748,500,132,0.264000,-0.236000
13,236,255,16,20276748,500,132,0.264000,-0.236000
13,236,255,17,20277748,500,124,0.248000,-0.252000
13,236,255,18,20278748,500,130,0.260000,-0.240000
13,236,255,19,20279748,500,128,0.256000,-0.244000
13,236,255,20,20280748,500,132,0.264000,-0.236000
13,237,255,1,20261749,500,415,0.830000,0.330000
13,237,255,2,20262749,500,425,0.850000,0.350000
13,237,255,3,20263749,500,427,0.854000,0.354000
13,237,255,4,20264749,500,407,0.814000,0.314000
13,237,255,5,20265749,500,431,0.862000,0.362000
13,237,255,6,20266749,500,433,0.866000,0.366000
13,237,255,7,20267749,500,431,0.862000,0.362000
13,237,255,8,20268749,500,410,0.820000,0.320000
13,237,255,9,20269749,500,419,0.838000,0.338000
13,237,255,10,20270749,500,420,0.840000,0.340000
13,237,255,11,20271749,500,423,0.846000,0.346000
13,237,255,12,20272749,500,423,0.846000,0.346000
13,237,255,13,20273749,500,413,0.826000,0.326000
13,237,255,14,20274749,500,432,0.864000,0.364000
13,237,255,15,20275749,500,416,0.832000,0.332000
13,237,255,16,20276749,500,415,0.830000,0.330000
13,237,255,17,20277749,500,416,0.832000,0.332000
13,237,255,18,20278749,500,409,0.818000,0.318000
13,237,255,19,20279749,500,429,0.858000,0.358000
13,237,255,20,20280749,500,429,0.858000,0.358000
13,238,255,1,20261750,500,277,0.554000,0.054000
13,238,255,2,20262750,500,232,0.464000,-0.036000
13,238,255,3,20263750,500,275,0.550000,0.050000
13,238,255,4,20264750,500,245,0.490000,-0.010000
13,238,255,5,20265750,500,250,0.500000,0.000000
13,238,255,6,20266750,500,271,0.542000,0.042000
13,238,255,7,20267750,500,252,0.504000,0.004000
13,238,255,8,20268750,500,257,0.514000,0.014000
13,238,255,9,20269750,500,229,0.458000,-0.042000
13,238,255,10,20270750,500,238,0.476000,-0.024000
13,238,255,11,20271750,500,228,0.456000,-0.044000
13,238,255,12,20272750,500,247,0.494000,-0.006000
13,238,255,13,20273750,500,237,0.474000,-0.026000
13,238,255,14,20274750,500,239,0.478000,-0.022000
13,238,255,15,20275750,500,252,0.504000,0.004000
13,238,255,16,20276750,500,260,0.520000,0.020000
13,238,255,17,20277750,500,256,0.512000,0.012000
13,238,255,18,20278750,500,266,0.532000,0.032000
13,238,255,19,20279750,500,245,0.490000,-0.010000
13,238,255,20,20280750,500,239,0.478000,-0.022000
13,239,255,1,20261751,500,259,0.518000,0.018000
13,239,255,2,20262751,500,253,0.506000,0.006000
13,239,255,3,20263751,500,241,0.482000,-0.018000
13,239,255,4,20264751,500,252,0.504000,0.004000
13,239,255,5,20265751,500,231,0.462000,-0.038000
13,239,255,6,20266751,500,247,0.494000,-0.006000
13,239,255,7,20267751,500,243,0.486000,-0.014000
13,239,255,8,20268751,500,263,0.526000,0.026000
13,239,255,9,20269751,500,245,0.490000,-0.010000
13,239,255,10,20270751,500,263,0.526000,0.026000
13,239,255,11,20271751,500,254,0.508000,0.008000
13,239,255,12,20272751,500,249,0.498000,-0.002000
13,239,255,13,20273751,500,251,0.502000,0.002000
13,239,255,14,20274751,500,243,0.486000,-0.014000
13,239,255,15,20275751,500,263,0.526000,0.026000
13,239,255,16,20276751,500,244,0.488000,-0.012000
13,239,255,17,20277751,500,276,0.552000,0.052000
13,239,255,18,20278751,500,240,0.480000,-0.020000
13,239,255,19,20279751,500,254,0.508000,0.008000
13,239,255,20,20280751,500,255,0.510000,0.010000
13,240,255,1,20261752,500,224,0.448000,-0.052000
13,240,255,2,20262752,500,231,0.462000,-0.038000
13,240,255,3,20263752,500,211,0.422000,-0.078000
13,240,255,4,20264752,500,223,0.446000,-0.054000
13,240,255,5,20265752,500,242,0.484000,-0.016000
13,240,255,6,20266752,500,250,0.500000,0.000000
13,240,255,7,20267752,500,228,0.456000,-0.044000
13,240,255,8,20268752,500,238,0.476000,-0.024000
13,240,255,9,20269752,500,241,0.482000,-0.018000
13,240,255,10,20270752,500,229,0.458000,-0.042000
13,240,255,11,20271752,500,231,0.462000,-0.038000
13,240,255,12,20272752,500,224,0.448000,-0.052000
13,240,255,13,20273752,500,229,0.458000,-0.042000
13,240,255,14,20274752,500,226,0.452000,-0.048000
13,240,255,15,20275752,500,228,0.456000,-0.044000
13,240,255,16,20276752,500,220,0.440000,-0.060000
13,240,255,17,20277752,500,225,0.450000,-0.050000
13,240,255,18,20278752,500,219,0.438000,-0.062000
13,240,255,19,20279752,500,228,0.456000,-0.044000
13,240,255,20,20280752,500,233,0.466000,-0.034000
13,241,255,1,20261753,500,183,0.366000,-0.134000
13,241,255,2,20262753,500,174,0.348000,-0.152000
13,241,255,3,20263753,500,158,0.316000,-0.184000
13,241,255,4,20264753,500,153,0.306000,-0.194000
13,241,255,5,20265753,500,184,0.368000,-0.132000
13,241,255,6,20266753,500,177,0.354000,-0.146000
13,241,255,7,20267753,500,184,0.368000,-0.132000
13,241,255,8,20268753,500,188,0.376000,-0.124000
13,241,255,9,20269753,500,165,0.330000,-0.170000
13,241,255,10,20270753,500,177,0.354000,-0.146000
13,241,255,11,20271753,500,182,0.364000,-0.136000
13,241,255,12,20272753,500,180,0.360000,-0.140000
13,241,255,13,20273753,500,180,0.360000,-0.140000
13,241,255,14,20274753,500,175,0.350000,-0.150000
13,241,255,15,20275753,500,187,0.374000,-0.126000
13,241,255,16,20276753,500,175,0.350000,-0.150000
13,241,255,17,20277753,500,172,0.344000,-0.156000
13,241,255,18,20278753,500,173,0.346000,-0.154000
13,241,255,19,20279753,500,171,0.342000,-0.158000
13,241,255,20,20280753,500,173,0.346000,-0.154000
13,242,255,1,20261754,500,118,0.236000,-0.264000
13,242,255,2,20262754,500,128,0.256000,-0.244000
13,242,255,3,20263754,500,122,0.244000,-0.256000
13,242,255,4,20264754,500,106,0.212000,-0.288000
13,242,255,5,20265754,500,119,0.238000,-0.262000
13,242,255,6,20266754,500,132,0.264000,-0.236000
13,242,255,7,20267754,500,129,0.258000,-0.242000
13,242,255,8,20268754,500,130,0.260000,-0.240000
13,242,255,9,20269754,500,136,0.272000,-0.228000
13,242,255,10,20270754,500,140,0.280000,-0.220000
13,242,255,11,20271754,500,147,0.294000,-0.206000
13,242,255,12,20272754,500,120,0.240000,-0.260000
13,242,255,13,20273754,500,129,0.258000,-0.242000
13,242,255,14,20274754,500,112,0.224000,-0.276000
13,242,255,15,20275754,500,135,0.270000,-0.230000
13,242,255,16,20276754,500,136,0.272000,-0.228000
13,242,255,17,20277754,500,126,0.252000,-0.248000
13,242,255,18,20278754,500,124,0.248000,-0.252000
13,242,255,19,20279754,500,136,0.272000,-0.228000
13,242,255,20,20280754,500,139,0.278000,-0.222000
13,243,255,1,20261755,500,403,0.806000,0.306000
13,243,255,2,20262755,500,416,0.832000,0.332000
13,243,255,3,20263755,500,420,0.840000,0.340000
13,243,255,4,20264755,500,426,0.852000,0.352000
13,243,255,5,20265755,500,426,0.852000,0.352000
13,243,255,6,20266755,500,420,0.840000,0.340000
13,243,255,7,20267755,500,424,0.848000,0.348000
13,243,255,8,20268755,500,423,0.846000,0.346000
13,243,255,9,20269755,500,426,0.852000,0.352000
13,243,255,10,20270755,500,417,0.834000,0.334000
13,243,255,11,20271755,500,407,0.814000,0.314000
13,243,255,12,20272755,500,418,0.836000,0.336000
13,243,255,13,20273755,500,413,0.826000,0.326000
13,243,255,14,20274755,500,416,0.832000,0.332000
13,243,255,15,20275755,500,424,0.848000,0.348000
13,243,255,16,20276755,500,432,0.864000,0.364000
13,243,255,17,20277755,500,431,0.862000,0.362000
13,243,255,18,20278755,500,418,0.836000,0.336000
13,243,255,19,20279755,500,423,0.846000,0.346000
13,243,255,20,20280755,500,412,0.824000,0.324000
13,244,255,1,20261756,500,247,0.494000,-0.006000
13,244,255,2,20262756,500,282,0.564000,0.064000
13,244,255,3,20263756,500,252,0.504000,0.004000
13,244,255,4,20264756,500,237,0.474000,-0.026000
13,244,255,5,20265756,500,272,0.544000,0.044000
13,244,255,6,20266756,500,241,0.482000,-0.018000
13,244,255,7,20267756,500,240,0.480000,-0.020000
13,244,255,8,20268756,500,244,0.488000,-0.012000
13,244,255,9,20269756,500,244,0.488000,-0.012000
13,244,255,10,20270756,500,262,0.524000,0.024000
13,244,255,11,20271756,500,270,0.540000,0.040000
13,244,255,12,20272756,500,274,0.548000,0.048000
13,244,255,13,20273756,500,227,0.454000,-0.046000
13,244,255,14,20274756,500,245,0.490000,-0.010000
13,244,255,15,20275756,500,247,0.494000,-0.006000
13,244,255,16,20276756,500,247,0.494000,-0.006000
13,244,255,17,20277756,500,256,0.512000,0.012000
13,244,255,18,20278756,500,235,0.470000,-0.030000
13,244,255,19,20279756,500,246,0.492000,-0.008000
13,244,255,20,20280756,500,257,0.514000,0.014000
13,245,255,1,20261757,500,231,0.462000,-0.038000
13,245,255,2,20262757,500,219,0.438000,-0.062000
13,245,255,3,20263757,500,248,0.496000,-0.004000
13,245,255,4,20264757,500,187,0.374000,-0.126000
13,245,255,5,20265757,500,217,0.434000,-0.066000
13,245,255,6,20266757,500,217,0.434000,-0.066000
13,245,255,7,20267757,500,212,0.424000,-0.076000
13,245,255,8,20268757,500,211,0.422000,-0.078000
13,245,255,9,20269757,500,227,0.454000,-0.046000
13,245,255,10,20270757,500,217,0.434000,-0.066000
13,245,255,11,20271757,500,214,0.428000,-0.072000
13,245,255,12,20272757,500,211,0.422000,-0.078000
13,245,255,13,20273757,500,224,0.448000,-0.052000
13,245,255,14,20274757,500,210,0.420000,-0.080000
13,245,255,15,20275757,500,213,0.426000,-0.074000
13,245,255,16,20276757,500,219,0.438000,-0.062000
13,245,255,17,20277757,500,209,0.418000,-0.082000
13,245,255,18,20278757,500,219,0.438000,-0.062000
13,245,255,19,20279757,500,226,0.452000,-0.048000
13,245,255,20,20280757,500,214,0.428000,-0.072000
13,246,255,1,20261758,500,159,0.318000,-0.182000
13,246,255,2,20262758,500,173,0.346000,-0.154000
13,246,255,3,20263758,500,171,0.342000,-0.158000
13,246,255,4,20264758,500,164,0.328000,-0.172000
13,246,255,5,20265758,500,171,0.342000,-0.158000
13,246,255,6,20266758,500,165,0.330000,-0.170000
13,246,255,7,20267758,500,189,0.378000,-0.122000
13,246,255,8,20268758,500,169,0.338000,-0.162000
13,246,255,9,20269758,500,151,0.302000,-0.198000
13,246,255,10,20270758,500,176,0.352000,-0.148000
13,246,255,11,20271758,500,161,0.322000,-0.178000
13,246,255,12,20272758,500,171,0.342000,-0.158000
13,246,255,13,20273758,500,170,0.340000,-0.160000
13,246,255,14,20274758,500,176,0.352000,-0.148000
13,246,255,15,20275758,500,154,0.308000,-0.192000
13,246,255,16,20276758,500,166,0.332000,-0.168000
13,246,255,17,20277758,500,157,0.314000,-0.186000
13,246,255,18,20278758,500,167,0.334000,-0.166000
13,246,255,19,20279758,500,159,0.318000,-0.182000
13,246,255,20,20280758,500,161,0.322000,-0.178000
13,247,255,1,20261759,500,113,0.226000,-0.274000
13,247,255,2,20262759,500,129,0.258000,-0.242000
13,247,255,3,20263759,500,123,0.246000,-0.254000
13,247,255,4,20264759,500,112,0.224000,-0.276000
13,247,255,5,20265759,500,112,0.224000,-0.276000
13,247,255,6,20266759,500,113,0.226000,-0.274000
13,247,255,7,20267759,500,128,0.256000,-0.244000
13,247,255,8,20268759,500,112,0.224000,-0.276000
13,247,255,9,20269759,500,117,0.234000,-0.266000
13,247,255,10,20270759,500,123,0.246000,-0.254000
13,247,255,11,20271759,500,134,0.268000,-0.232000
13,247,255,12,20272759,500,101,0.202000,-0.298000
13,247,255,13,20273759,500,129,0.258000,-0.242000
13,247,255,14,20274759,500,109,0.218000,-0.282000
13,247,255,15,20275759,500,120,0.240000,-0.260000
13,247,255,16,20276759,500,117,0.234000,-0.266000
13,247,255,17,20277759,500,140,0.280000,-0.220000
13,247,255,18,20278759,500,99,0.198000,-0.302000
13,247,255,19,20279759,500,116,0.232000,-0.268000
13,247,255,20,20280759,500,126,0.252000,-0.248000
13,248,255,1,20261760,500,82,0.164000,-0.336000
13,248,255,2,20262760,500,75,0.150000,-0.350000
13,248,255,3,20263760,500,94,0.188000,-0.312000
13,248,255,4,20264760,500,79,0.158000,-0.342000
13,248,255,5,20265760,500,76,0.152000,-0.348000
13,248,255,6,20266760,500,70,0.140000,-0.360000
13,248,255,7,20267760,500,70,0.140000,-0.360000
13,248,255,8,20268760,500,71,0.142000,-0.358000
13,248,255,9,20269760,500,81,0.162000,-0.338000
13,248,255,10,20270760,500,89,0.178000,-0.322000
13,248,255,11,20271760,500,92,0.184000,-0.316000
13,248,255,12,20272760,500,81,0.162000,-0.338000
13,248,255,13,20273760,500,86,0.172000,-0.328000
13,248,255,14,20274760,500,85,0.170000,-0.330000
13,248,255,15,20275760,500,90,0.180000,-0.320000
13,248,255,16,20276760,500,74,0.148000,-0.352000
13,248,255,17,20277760,500,71,0.142000,-0.358000
13,248,255,18,20278760,500,76,0.152000,-0.348000
13,248,255,19,20279760,500,56,0.112000,-0.388000
13,248,255,20,20280760,500,81,0.162000,-0.338000
13,249,255,1,20261761,500,244,0.488000,-0.012000
13,249,255,2,20262761,500,236,0.472000,-0.028000
13,249,255,3,20263761,500,241,0.482000,-0.018000
13,249,255,4,20264761,500,253,0.506000,0.006000
13,249,255,5,20265761,500,267,0.534000,0.034000
13,249,255,6,20266761,500,251,0.502000,0.002000
13,249,255,7,20267761,500,252,0.504000,0.004000
13,249,255,8,20268761,500,249,0.498000,-0.002000
13,249,255,9,20269761,500,247,0.494000,-0.006000
13,249,255,10,20270761,500,262,0.524000,0.024000
13,249,255,11,20271761,500,259,0.518000,0.018000
13,249,255,12,20272761,500,257,0.514000,0.014000
13,249,255,13,20273761,500,259,0.518000,0.018000
13,249,255,14,20274761,500,252,0.504000,0.004000
13,249,255,15,20275761,500,246,0.492000,-0.008000
13,249,255,16,20276761,500,238,0.476000,-0.024000
13,249,255,17,20277761,500,262,0.524000,0.024000
13,249,255,18,20278761,500,262,0.524000,0.024000
13,249,255,19,20279761,500,231,0.462000,-0.038000
13,249,255,20,20280761,500,238,0.476000,-0.024000
13,250,255,1,20261762,500,186,0.372000,-0.128000
13,250,255,2,20262762,500,191,0.382000,-0.118000
13,250,255,3,20263762,500,201,0.402000,-0.098000
13,250,255,4,20264762,500,189,0.378000,-0.122000
13,250,255,5,20265762,500,186,0.372000,-0.128000
13,250,255,6,20266762,500,189,0.378000,-0.122000
13,250,255,7,20267762,500,188,0.376000,-0.124000
13,250,255,8,20268762,500,200,0.400000,-0.100000
13,250,255,9,20269762,500,176,0.352000,-0.148000
13,250,255,10,20270762,500,167,0.334000,-0.166000
13,250,255,11,20271762,500,184,0.368000,-0.132000
13,250,255,12,20272762,500,168,0.336000,-0.164000
13,250,255,13,20273762,500,176,0.352000,-0.148000
13,250,255,14,20274762,500,189,0.378000,-0.122000
13,250,255,15,20275762,500,189,0.378000,-0.122000
13,250,255,16,20276762,500,178,0.356000,-0.144000
13,250,255,17,20277762,500,186,0.372000,-0.128000
13,250,255,18,20278762,500,190,0.380000,-0.120000
13,250,255,19,20279762,500,198,0.396000,-0.104000
13,250,255,20,20280762,500,181,0.362000,-0.138000
